#
 0,    exploit/False, 35, 0.000, 0.001, *                   |                   , 0.000, 0.004
 0,    exploit/False, 30, 0.000, 0.001, *                   |                   , 0.000, 0.002
 0,    exploit/False, 40, 0.001, 0.001, *                   |                   , 0.000, 0.064
 0,    exploit/False, 25, 0.001, 0.002, *------             |                   , 0.000, 0.043
 0,    exploit/False, 15, 0.001, 0.003, *                   |                   , 0.000, 0.044
 0,    exploit/False, 20, 0.001, 0.004, *------             |                   , 0.000, 0.144
#
 1,            random,35, 0.002, 0.001, *                   |                   , 0.000, 0.005
 1,            random,40, 0.002, 0.003, *                   |                   , 0.000, 0.010
 1,            random,30, 0.002, 0.004, *-                  |                   , 0.000, 0.013
 1,            random,15, 0.002, 0.003, *--------------     |                   , 0.000, 0.155
#
 2,            random,20, 0.002, 0.001, *-                  |                   , 0.000, 0.013
 2,            random,25, 0.003, 0.003, *-----              |                   , 0.000, 0.043
 2,            random,10, 0.006, 0.019,  *  ----            |                   , 0.000, 0.068
 2,    exploit/False, 10, 0.009, 0.028,  *   ----           |                   , 0.000, 0.133
#
 3,        baseline,3840, 0.154, 0.037, --------------------|-      *-          , 0.000, 0.212
