#
 0,            exploit44,  0.00,  0.00, *                   |                   ,  0.00,  0.01
#
 1,            exploit34,  0.00,  0.00, *-------            |                   ,  0.00,  0.08
 1,            random,44,  0.00,  0.00, *                   |                   ,  0.00,  0.01
 1,            exploit24,  0.00,  0.00, *-                  |                   ,  0.00,  0.04
 1,            random,34,  0.00,  0.00, *                   |                   ,  0.00,  0.02
 1,            EXPLORE34,  0.00,  0.00, *-                  |                   ,  0.00,  0.03
 1,            random,24,  0.00,  0.00, *                   |                   ,  0.00,  0.03
#
 2,            EXPLORE44,  0.00,  0.00, *                   |                   ,  0.00,  0.01
#
 3,            EXPLORE14,  0.00,  0.02, *  -----------------|----               ,  0.00,  0.16
 3,            random,14,  0.00,  0.02, *  ---              |                   ,  0.00,  0.04
 3,            EXPLORE24,  0.01,  0.01,  *---               |                   ,  0.00,  0.05
 3,            exploit14,  0.01,  0.01,  *---               |                   ,  0.00,  0.05
#
 4,        baseline,3840,  0.15,  0.04, --------------------|-      *-          ,  0.00,  0.21
